id,collection_code,objectid,objectname,originalname,itemtype,comment,image_link,link_bgg
24f7a7c0-6370-427d-b33d-3261a355e3e7,0LXSM,430837,Twisted Cryptids: Alien Invasion Mini-Expansion,Twisted Cryptids: Alien Invasion Mini-Expansion,expansion,,https://cf.geekdo-images.com/_B9CZoFcl2fH4leABTpuTg__original/img/dNINqDQszJsOsBdZO0RSl0DFGS0=/0x0/filters:format(png)/pic8483585.png,https://boardgamegeek.com/boardgameexpansion/430837/twisted-cryptids-alien-invasion-mini-expansion
9731efb5-dd27-4f11-9d72-16b9d98a2c1b,0LXSM,429843,Twisted Cryptids: Cryptid Culture,Twisted Cryptids: Cryptid Culture,expansion,,https://cf.geekdo-images.com/_58-C1WxKkuAGpWt3oGVCg__original/img/PvTkIEqCnzNwveAhZOFPABPkNjY=/0x0/filters:format(png)/pic8966397.png,https://boardgamegeek.com/boardgameexpansion/429843/twisted-cryptids-cryptid-culture
1eb26f41-86b9-4262-a531-c9d5433d4ec1,0LXSM,429842,Twisted Cryptids: Exclusive Edition,Twisted Cryptids: Exclusive Edition,standalone,,https://cf.geekdo-images.com/Lk3SwSHkDO5cYUJNTKmM1g__original/img/xmnFdQHuf4kVKcGBULINnqfaZfs=/0x0/filters:format(png)/pic8460254.png,https://boardgamegeek.com/boardgame/429842/twisted-cryptids-exclusive-edition
49cbcb04-2d39-4685-97bd-41b5921c6e5a,0LXSM,430529,Twisted Cryptids: Field Trip Mini-Expansion,Twisted Cryptids: Field Trip Mini-Expansion,expansion,,https://cf.geekdo-images.com/gGd8Rw186bOwyqqNPdet3g__original/img/ooA6Ik8jXrM2cgpw1wIvzwYZyTo=/0x0/filters:format(jpeg)/pic8484246.jpg,https://boardgamegeek.com/boardgameexpansion/430529/twisted-cryptids-field-trip-mini-expansion
af70af39-d584-45df-afc5-8df9e9eec6e1,0LXSM,429841,Twisted Cryptids: Ness is More,Twisted Cryptids: Ness is More,expansion,,https://cf.geekdo-images.com/o0k7J--peS9lbj3OmsT-og__original/img/EbWuyn59yv-_ffHuUvw1IWxKIg4=/0x0/filters:format(png)/pic8966396.png,https://boardgamegeek.com/boardgameexpansion/429841/twisted-cryptids-ness-is-more
788771d8-e6d2-4bf2-ae59-72edaa632b4d,0LXSM,430244,Twisted Cryptids: Unicorn Frenzy Mini-Expansion!,Twisted Cryptids: Unicorn Frenzy Mini-Expansion!,expansion,,https://cf.geekdo-images.com/Nm5InVMvIQbOHCwuAF3PJQ__original/img/UpNlywmyc92JsSZJAk4hqNAywsw=/0x0/filters:format(png)/pic8464154.png,https://boardgamegeek.com/boardgameexpansion/430244/twisted-cryptids-unicorn-frenzy-mini-expansion
e212865a-9964-4aef-884b-0aecf83f8290,0LXSM,234190,Unstable Unicorns,Unstable Unicorns,standalone,,https://cf.geekdo-images.com/8_5xvpsrrX5JVzO7eBLSgw__original/img/XkKaT-quh8xGl2uHD5zULSWTpuM=/0x0/filters:format(jpeg)/pic3912914.jpg,https://boardgamegeek.com/boardgame/234190/unstable-unicorns
4cdfac1c-0606-4973-a34e-533531193171,0LXSM,180020,Virus!,Virus!,standalone,,https://cf.geekdo-images.com/7Xx4ipXV4lf0Q9mWwitf2w__original/img/reScLMXXNowNt1koQwV5IhYRUc0=/0x0/filters:format(jpeg)/pic6008974.jpg,https://boardgamegeek.com/boardgame/180020/virus
4c10f09b-1736-4c59-ba2c-fb9f37010841,0LXSM,266667,Virus! 2 Evolution,Virus! 2 Evolution,expansion,,https://cf.geekdo-images.com/4EiAemAumbUpbnfZpd_YWw__original/img/r3iO6GEM0ogBPmbiYHZcxcIpQoA=/0x0/filters:format(jpeg)/pic7281385.jpg,https://boardgamegeek.com/boardgameexpansion/266667/virus-2-evolution
748f6092-4cdc-4650-9dc6-d7e7457e6717,0LXSM,323242,Virus! Halloween,Virus! Halloween,expansion,,https://cf.geekdo-images.com/BOJa-KSGerKk8pjJKqo-OQ__original/img/IrbrkL2FHr-1vrtQp40yt0o5oj4=/0x0/filters:format(jpeg)/pic7586116.jpg,https://boardgamegeek.com/boardgameexpansion/323242/virus-halloween
b9f52583-cb21-4082-8c20-10c8be12f04b,0LXSM,355483,Wandering Towers,Wandering Towers,standalone,,https://cf.geekdo-images.com/602eY-xlgkaL3gtyZ7QVVQ__original/img/0pBr7ImqUOKLPUb12_r0_R0MD1M=/0x0/filters:format(jpeg)/pic7347437.jpg,https://boardgamegeek.com/boardgame/355483/wandering-towers
5a7fe0e1-8bf1-49b6-be4b-e765f29d58bd,0LXSM,266192,Wingspan,Wingspan,standalone,,https://cf.geekdo-images.com/yLZJCVLlIx4c7eJEWUNJ7w__original/img/cI782Zis9cT66j2MjSHKJGnFPNw=/0x0/filters:format(jpeg)/pic4458123.jpg,https://boardgamegeek.com/boardgame/266192/wingspan
79e5f560-ba88-45fb-85b3-f0c2f9fe129a,0LXSM,336622,Wrong Party,Wrong Party,standalone,,https://cf.geekdo-images.com/_61XZmQmixaiDqWmgjqi1Q__original/img/pTnMMHPF5zpqR2waGzxCHwn_YlM=/0x0/filters:format(jpeg)/pic6149837.jpg,https://boardgamegeek.com/boardgame/336622/wrong-party
918a1fab-20df-4a72-bae0-c9e179337c77,0LXSM,425077,Zombie Burrito,Zombie Burrito,standalone,,https://cf.geekdo-images.com/s63rtT1VtkgGbacjZP65kw__original/img/HtaXhYw66JX9k7qNyqEM8ARrZUA=/0x0/filters:format(png)/pic8321601.png,https://boardgamegeek.com/boardgame/425077/zombie-burrito
b196bfb2-5aa5-4120-b983-3fd18f54e842,0LXSM,362202,Zombie Kittens,Zombie Kittens,standalone,,https://cf.geekdo-images.com/uyE342LSf5ztt9gxPY1nVQ__original/img/ZvWIt9cZgnpsTTJRKMd5To2BQXk=/0x0/filters:format(jpeg)/pic7241989.jpg,https://boardgamegeek.com/boardgame/362202/zombie-kittens
72857d4c-b4cd-4eb2-b70a-d9fb076d4754,7DPSE,41,¡No puedo parar!,Can't Stop,standalone,,https://cf.geekdo-images.com/nMitZr9Lu4Ux7LLqBy7Z8A__original/img/A_bSjGJJXDFfSocVclabxi8ArY8=/0x0/filters:format(png)/pic6875169.png,https://boardgamegeek.com/boardgame/41/cant-stop
65f4adf4-1f90-4142-aede-ee3386e4513d,7DPSE,207830,5-Minute Dungeon,5-Minute Dungeon,standalone,,https://cf.geekdo-images.com/bFZKvxPJ23dzGwgpOg-mIA__original/img/Pi321k82TYCMy0v6GqKZ3LHvBYM=/0x0/filters:format(png)/pic3213622.png,https://boardgamegeek.com/boardgame/207830/5-minute-dungeon
b10c4580-4813-42fc-bc37-71b7936b32a9,7DPSE,313008,Apollo: A Game Inspired by NASA Moon Missions,Apollo: A Game Inspired by NASA Moon Missions,standalone,,https://cf.geekdo-images.com/Y6PC5moGta-awvovb4tLxQ__original/img/w0BJIAARsUYhWK3H4g9GwFdPOzI=/0x0/filters:format(jpeg)/pic6149144.jpg,https://boardgamegeek.com/boardgame/313008/apollo-a-game-inspired-by-nasa-moon-missions
a0a856c5-bebd-4e10-a886-91610435cef3,7DPSE,118,Arte Moderno,Modern Art,standalone,,https://cf.geekdo-images.com/wLto-xaabHwKQe_Bc4iD1Q__original/img/s3Gai8XBTVfWFFlYpL4XF3kIlWU=/0x0/filters:format(png)/pic3458036.png,https://boardgamegeek.com/boardgame/118/modern-art
4d787c46-d5e5-4f54-92a4-e21edde02c6c,7DPSE,211534,Bears vs Babies,Bears vs Babies,standalone,,https://cf.geekdo-images.com/2BZROogBECvPPF2780wlvg__original/img/LAUIOIEPo54Qis-r8FDiE6kqqh4=/0x0/filters:format(jpeg)/pic5521191.jpg,https://boardgamegeek.com/boardgame/211534/bears-vs-babies
a8884df2-e498-4b9c-9432-d258a410a10f,7DPSE,10547,Betrayal at House on the Hill,Betrayal at House on the Hill,standalone,,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__original/img/7R6yYk8A2eUMmSDaxGjae5SceGI=/0x0/filters:format(png)/pic5146864.png,https://boardgamegeek.com/boardgame/10547/betrayal-at-house-on-the-hill
4bf7ac18-44a9-4ce8-a543-583e7ac4e101,7DPSE,383009,Block Block Burrito,Block Block Burrito,expansion,,https://cf.geekdo-images.com/gXfHgATqHT53ywh40PbkLA__original/img/pjQQUPLVVbgIqPgfM97CFrp867Q=/0x0/filters:format(png)/pic7428154.png,https://boardgamegeek.com/boardgameexpansion/383009/block-block-burrito
9eda0681-c2e1-4128-9a88-19315f0b371a,7DPSE,413246,Bomb Busters,Bomb Busters,standalone,,ruta/a/imagen/default.png,https://boardgamegeek.com/boardgame/413246/bomb-busters
5fc9e585-a3cf-4b3b-8da2-a3fcc476f9a1,7DPSE,332386,Brew,Brew,standalone,,https://cf.geekdo-images.com/8eN5t1p4ncee-eVN9NswDA__original/img/Hhv8kruqZZH1vv5W7gR7QXNZ_KM=/0x0/filters:format(png)/pic6007253.png,https://boardgamegeek.com/boardgame/332386/brew
df0b832d-9f2f-424c-9749-060ef04ade12,7DPSE,359502,Casting Shadows,Casting Shadows,standalone,,https://cf.geekdo-images.com/FLE6snOm5xbufQixZ7DUIA__original/img/3IRmWsZrQMZwVLjM02Po7hjcORk=/0x0/filters:format(jpeg)/pic6806844.jpg,https://boardgamegeek.com/boardgame/359502/casting-shadows
265b8ac1-a4a4-4b69-9023-5f4c7947f506,7DPSE,365761,Casting Shadows: Exclusive Edition,Casting Shadows: Exclusive Edition,standalone,,https://cf.geekdo-images.com/tmS8UWNpgYUqdsENvn28ig__original/img/Db_fcU4U_EfKj_JJA0aJ78voqbE=/0x0/filters:format(jpeg)/pic6801153.jpg,https://boardgamegeek.com/boardgame/365761/casting-shadows-exclusive-edition
88d81ed9-f287-4ace-b6a2-a1543aa5acad,7DPSE,360485,Casting Shadows: Lucky Skipper / Lucky the Unstable Player Board,Casting Shadows: Lucky Skipper / Lucky the Unstable Player Board,expansion,,https://cf.geekdo-images.com/HbEbN6Zj3-A-TCNv_-M1WQ__original/img/Z2oGp_kXxpqPEjP0p8lzyLtmnwI=/0x0/filters:format(jpeg)/pic7181512.jpg,https://boardgamegeek.com/boardgameexpansion/360485/casting-shadows-lucky-skipper--lucky-the-unstable-player-board
025a0104-358d-4941-af35-0b5a8f5a4a86,7DPSE,360484,Casting Shadows: The Ice Storm Expansion,Casting Shadows: The Ice Storm Expansion,expansion,,https://cf.geekdo-images.com/Rw01uZMcKYLvni0qeyVOTg__original/img/I7kBzXflrzAdll7NVd07pkeK_nw=/0x0/filters:format(jpeg)/pic6806845.jpg,https://boardgamegeek.com/boardgameexpansion/360484/casting-shadows-the-ice-storm-expansion
fa842e52-46be-4470-9c42-6e0251eedad5,7DPSE,392200,Casting Shadows: The Molten Rock Expansion,Casting Shadows: The Molten Rock Expansion,expansion,,https://cf.geekdo-images.com/d8OKP2VcuLXC6Ab-sd1IPA__original/img/wrmkobethPeqzDAYs80wvihK6x0=/0x0/filters:format(jpeg)/pic7616515.jpg,https://boardgamegeek.com/boardgameexpansion/392200/casting-shadows-the-molten-rock-expansion
b307a236-fda0-48e6-98d3-0cfd6aebf45c,7DPSE,345972,Cat in the Box: Deluxe Edition,Cat in the Box: Deluxe Edition,standalone,,https://cf.geekdo-images.com/M1gT_9LjNqUzAx3RAqdGRQ__original/img/euRCLPNg4Zpqqtvwdcjvbrna9JQ=/0x0/filters:format(jpeg)/pic6731829.jpg,https://boardgamegeek.com/boardgame/345972/cat-in-the-box-deluxe-edition
fcabfec4-dd4a-4c27-976a-fceada918082,7DPSE,359893,Chao Pescao!,Sounds Fishy,standalone,,https://cf.geekdo-images.com/rE37bpTHbMlei9RJYCJPoQ__original/img/XIpnIu6CqsVQNJ6yqD8iQVP9IVg=/0x0/filters:format(png)/pic6938099.png,https://boardgamegeek.com/boardgame/359893/sounds-fishy
c7caf282-ed35-432c-aff5-2fe419ab9e2f,7DPSE,377061,Coffee Rush,Coffee Rush,standalone,,https://cf.geekdo-images.com/LdK5ItPPwIHKUITxh3vqxA__original/img/gKSzzvUhpCYH1PjIzSYo9ffxSoM=/0x0/filters:format(jpeg)/pic7275386.jpg,https://boardgamegeek.com/boardgame/377061/coffee-rush
5f914e44-82e3-41ca-91eb-ebd19014a245,7DPSE,390422,Command of Nature,Command of Nature,standalone,,https://cf.geekdo-images.com/2n-CNMTJ6cPEPaeAzKWCeg__original/img/jDaOE8GMqbd_UO3x2HYtYq3qTvU=/0x0/filters:format(png)/pic7570458.png,https://boardgamegeek.com/boardgame/390422/command-of-nature
